symbol,name,price,chg,pct_chg,volume_str,avg_volume_str,market_cap_str,pe_ratio,avg_volume,market_cap
INCT,"InCapta, Inc.",0.0014,-0.0003,-17.65%,537.189M,266.569M,"4,16,149",,266569000,416149
XALL,Xalles Holdings Inc.,0.025,-0.0044,-14.89%,4.574M,6.52M,"4,08,045",,6520000,408045
ESPIQ,"ESP Resources, Inc.",0.0095,-0.0011,-10.38%,"15,084",1.762M,"4,04,311",,1762000,404311
PGPM,Pilgrim Petroleum Corporation,0.0002,-0.0001,-33.33%,1.25M,2.378M,"4,00,000",,2378000,400000
MRNJ,"Metatron, Inc.",0.0025,0.0002,8.70%,102.717M,270.888M,"3,98,637",0,270888000,398637
TBEV,High Performance Beverages Company,0.0005,0,-7.41%,486.302M,317.289M,"3,97,145",,317289000,397145
SSTY,Sure Trace Security Corporation,0.0002,-0.0002,-50.00%,29.95M,11.748M,"3,91,399",,11748000,391399
CBDD,CBD of Denver Inc.,0.0161,0.0021,15.00%,41.647M,78.955M,"3,90,368",,78955000,390368
MSPC,"Metrospaces, Inc.",0.0012,0.0003,33.33%,206.443M,342.093M,"3,89,216",,342093000,389216
SYHO,"Synergie Wellness Products, Inc.",0.001,-0.0003,-23.08%,"8,07,300",1.092M,"3,88,720",,1092000,388720
BKEN,Bakken Energy Corp.,0.0009,0.0001,12.50%,"1,81,574",1.939M,"3,83,207",,1939000,383207
XLPI,"XcelPlus International, Inc.",0.017,0.002,13.33%,1.547M,2.326M,"3,83,180",,2326000,383180
HSCO,Hi Score Corporation,0.0001,-0.0003,-75.00%,2.114M,3.432M,"3,78,599",,3432000,378599
PVSP,Pervasip Corporation,0.0023,0.0005,27.78%,47.474M,96.346M,"3,77,800",,96346000,377800
ALKN,"Alkane, Inc.",0.0074,0.0006,8.82%,"74,504",1.135M,"3,75,737",,1135000,375737
SMVI,"Social Media Ventures, Inc.",0.0001,-0.0001,-50.00%,1.36M,12.522M,"3,75,299",,12522000,375299
NSAV,"NSAV Holding, Inc.",0.0349,0.0029,9.23%,52.229M,165.511M,"3,72,812",,165511000,372812
MLHC,"M Line Holdings, Inc.",0.0009,0.0003,50.00%,661.661M,299.262M,"3,59,865",,299262000,359865
FRCN,"Firemans Contractors, Inc.",0.0004,-0.0002,-33.33%,68.691M,19.135M,"3,59,557",,19135000,359557
BABL,Buildablock Corp.,0.0324,0.0114,54.29%,"7,09,182",1.004M,"3,59,069",0.31,1004000,359069
FBEC,"FBEC Worldwide, Inc.",0.0015,0.0002,15.38%,46.038M,159.786M,"3,58,237",,159786000,358237
PTEL,"Pegasus Tel, Inc.",0.0004,0.0001,14.29%,16.277M,9.427M,"3,51,049",,9427000,351049
IFXY,"Infrax Systems, Inc.",0.0013,-0.0001,-7.14%,33.444M,91.354M,"3,38,782",,91354000,338782
ITCJ,Infinite Technology Corp.,0.0004,0.0001,33.33%,16.263M,31.955M,"3,35,013",,31955000,335013
SKTO,"SK3 Group, Inc.",0.0004,0.0001,33.33%,1M,4.361M,"3,31,175",,4361000,331175
IMTL,"Image Protect, Inc.",0.0042,0.0008,23.53%,85.049M,170.652M,"3,26,626",,170652000,326626
GGII,"Green Globe International, Inc.",0.0007,0.0002,40.00%,29.933M,83.1M,"3,25,318",,83100000,325318
PSRU,Valiant Eagle Inc.,0.0187,-0.0007,-3.87%,4.252M,4.391M,"3,24,019",,4391000,324019
PASO,"Patient Access Solutions, Inc.",0.0121,-0.0001,-1.22%,2.848M,15.264M,"3,09,803",,15264000,309803
ICBU,"iMD Companies, Inc.",0.0065,0.0032,96.97%,149.03M,118.806M,"3,06,020",,118806000,306020
GNCP,"GNCC Capital, Inc.",0.0015,0.0001,7.14%,168.71M,273.576M,"3,04,695",,273576000,304695
GACR,Green Automotive Company,0.004,0,0.00%,1.61M,1.22M,"2,99,134",0.11,1220000,299134
FARE,"World Moto, Inc.",0.0002,0,0.00%,2.396M,12.277M,"2,98,028",,12277000,298028
KNOS,Kronos Advanced Technologies Inc.,0.095,-0.0035,-3.55%,3.466M,4.544M,"2,92,576",,4544000,292576
AEXE,Aim Exploration Inc.,0.001,0.0003,42.86%,27.908M,47.967M,"2,91,511",,47967000,291511
GMEV,"GME Innotainment, Inc.",0.0052,0.0017,48.57%,60.153M,107.769M,"2,90,017",,107769000,290017
CIVX,"CTR Investments & Consulting, Inc.",0.0012,-0.0002,-14.29%,8.829M,23.176M,"2,89,200",,23176000,289200
UAMM,"UA Multimedia, Inc.",0.0209,0.0001,0.48%,6.715M,5.359M,"2,83,953",,5359000,283953
CHNC,China Infrastructure Construction Corp.,0.0035,0.0013,59.09%,23.535M,74.929M,"2,81,912",0.01,74929000,281912
DKAM,"Drinks Americas Holdings, Ltd.",0.0005,0,0.00%,21.883M,81.292M,"2,78,298",,81292000,278298
WWIO,"Wowio, Inc.",0.0004,-0.0001,-20.00%,302.813M,182.269M,"2,77,995",,182269000,277995
CNCM,Connected Media Technologies Inc.,0.0002,-0.0001,-33.33%,"3,50,000",2.182M,"2,76,272",,2182000,276272
ELTZ,"Elite Group, Inc.",0.0003,0.0001,20.00%,31.276M,44.778M,"2,69,859",,44778000,269859
IDVV,International Endeavors Corp,0.008,0.001,14.00%,1.16M,1.616M,"2,63,288",,1616000,263288
OPMZ,"1PM Industries, Inc.",0.0006,0.0001,20.00%,66.589M,138.924M,"2,62,924",,138924000,262924
MNZO,"Manzo Pharmaceuticals, Inc.",0.0003,-0.0002,-40.00%,3.243M,1.64M,"2,62,271",0,1640000,262271
RELM,"Relm Holdings, Inc.",0.0002,0,0.00%,2.85M,3.351M,"2,61,402",,3351000,261402
HMPQ,"HempAmericana, Inc",0.0045,-0.0005,-10.00%,13.967M,29.678M,"2,59,752",,29678000,259752
DNAG,"DNAPrint Genomics, Inc.",0.0004,0,0.00%,1.889M,2.094M,"2,57,600",,2093999,257600
HAON,"Halitron, Inc.",0.0005,0,0.00%,190.961M,316.378M,"2,57,517",0.5,316378000,257517
TPNI,"The Pulse Network, Inc.",0.0003,0,16.67%,3.62M,4.367M,"2,52,190",,4367000,252190
EGOC,Energy 1 Corporation,0.0035,0.0005,16.67%,9.6M,24.564M,"2,50,287",,24564000,250287
ITNS,"Itonis, Inc.",0.0019,-0.0001,-5.00%,13.631M,8.071M,"2,49,859",,8071000,249859
EKWX,Ekwan X Inc.,0.0004,0,0.00%,2.599M,15.074M,"2,47,600",,15074000,247600
SDVI,"Signature Devices, Inc.",0.0007,0.0002,40.00%,64.563M,178.558M,"2,46,801",,178558000,246801
UNDR,UnderSea Recovery Corporation,0.0028,0.0001,3.73%,"8,86,170",2.876M,"2,40,741",,2876000,240741
USEI,U.S. Energy Initiatives Corporation Inc.,0.0021,0.0007,45.83%,150.574M,195.173M,"2,39,966",,195173000,239966
PGIE,"PGI Energy, Inc.",0.0004,0,0.00%,5.221M,12.886M,"2,37,319",,12886000,237319
PLPL,"Plandaí Biotechnology, Inc.",0.0007,0,0.00%,52.61M,176.724M,"2,36,873",,176724000,236873
PBHG,"PBS Holding, Inc.",0.0016,0.0001,6.67%,20.996M,74.016M,"2,35,384",0,74016000,235384
NHYF,"Natural Harmony Foods, Inc.",0.0027,-0.0013,-32.50%,4.831M,2.445M,"2,34,900",,2445000,234900
RITE,MineralRite Corporation,0.0008,0,-6.25%,38.279M,95.168M,"2,33,151",,95168000,233151
AWGI,Ambient Water Corporation,0.0064,0.0009,16.36%,17.303M,63.741M,"2,24,247",3.2,63741000,224247
HBRM,"Herborium Group, Inc.",0.0023,0.0004,21.05%,385.111M,385.598M,"2,20,294",0.02,385598000,220294
QOIL,Quest Oil Corporation,0.0004,0,0.00%,96.452M,53.029M,"2,18,763",,53029000,218763
IGEX,"Indo Global Exchange(s) PTE, Ltd.",0.0008,0.0002,33.33%,93.652M,155.61M,"2,15,598",,155610000,215598
VGID,"V Group, Inc.",0.0028,0.0005,21.74%,190.14M,128.841M,"2,12,332",,128841000,212332
GFTX,"Global Fiber Technologies, Inc.",0.0068,0.0003,4.62%,1.675M,14.261M,"2,07,833",,14261000,207833
MDIN,"MedGen, Inc.",0.0004,0,0.00%,6.84M,42.643M,"2,04,456",,42643000,204456
STWC,"STWC Holdings, Inc.",0.0023,0.0002,9.52%,16.174M,35.311M,"2,03,820",,35311000,203820
GEGI,"Genesis Electronics Group, Inc.",0.0008,-0.0002,-20.00%,16.799M,18.091M,"2,01,145",,18091000,201145
EXPH,"Expo Holdings, Inc.",0.0002,-0.0001,-33.33%,"7,80,000",6.585M,"1,99,904",,6585000,199904
EXPH,"Expo Holdings, Inc.",0.0002,-0.0001,-33.33%,"7,80,000",6.585M,"1,99,904",,6585000,199904
MNVN,"Mondial Ventures, Inc.",0.0006,0.0001,20.00%,108.175M,61.96M,"1,97,602",,61960000,197602
SLNX,"Solanbridge Group, Inc.",0.0004,0.0001,33.33%,4.885M,12.077M,"1,96,013",,12077000,196013
CWIR,"Central Wireless, Inc.",0.0007,0.0002,40.00%,1.371M,5.366M,"1,95,418",,5366000,195418
PDGO,"Paradigm Oil and Gas, Inc.",0.0011,0,0.00%,93.146M,69.694M,"1,89,506",,69694000,189506
RCHA,"Rich Pharmaceuticals, Inc.",0.0009,0,0.00%,14.655M,40.534M,"1,88,386",,40534000,188386
CHIT,Cherubim Interests Inc.,0.0003,0,0.00%,11.487M,12.736M,"1,88,312",,12736000,188312
DCAC,"Daniels Corporate Advisory Company, Inc.",0.0054,-0.0012,-18.18%,2.042M,7.849M,"1,87,674",,7849000,187674
EXMT,"Anything Technologies Media, Inc.",0.0035,-0.0006,-14.63%,21.538M,24.381M,"1,85,734",,24381000,185734
ILIM,IL2M International Corp,0.0005,0,0.00%,6.806M,62.171M,"1,83,175",,62171000,183175
UNGS,Sylios Corp,0.006,-0.002,-24.53%,"1,28,087",12.172M,"1,83,028",,12172000,183028
SSET,"Starstream Entertainment, Inc.",0.18,0.04,28.57%,"4,83,363",1.168M,"1,82,829",90,1168000,182829
SEGI,"Sycamore Entertainment Group, Inc.",0.069,0.0265,62.35%,23.22M,45.877M,"1,82,084",,45877000,182084
PLSB,The Pulse Beverage Corporation,0.0002,0,0.00%,10.07M,22.363M,"1,81,196",,22363000,181196
PLYZ,Plyzer Technologies Inc.,0.0015,0.0002,15.38%,236.661M,359.817M,"1,78,597",,359817000,178597
UBQU,Ubiquitech Software Corp.,0.0006,0.0001,20.00%,262.883M,248.615M,"1,76,151",,248615000,176151
AAPT,"All American Pet Company, Inc.",0.0007,0.0002,40.00%,8.322M,42.329M,"1,72,869",,42329000,172869
BMGP,Biomagnetics Diagnostics Corp.,0.0023,0.0002,9.52%,"7,00,000",1.856M,"1,72,152",,1856000,172152
GMSC,Grand Entertainment & Music Inc.,0.0004,0.0002,100.00%,5.581M,11.03M,"1,71,200",0,11030000,171200
MODC,Modern Technology Corp.,0.0003,0.0001,50.00%,27.451M,14.19M,"1,70,100",0.03,14190000,170100
MRPI,"Mera Pharmaceuticals, Inc.",0.0095,0,0.00%,1.063M,7.959M,"1,67,188",,7959000,167188
APPZ,"Monster Arts, Inc.",0.0004,0,0.00%,103.812M,160.08M,"1,66,383",0.04,160080000,166383
MZEIQ,"Medizone International, Inc.",0.0029,0,0.00%,2.297M,2.484M,"1,66,076",,2484000,166076
BONZ,Bonanza Goldfields Corp.,0.0082,0.0012,16.86%,4.402M,15.142M,"1,64,792",,15142000,164792
CBMJ,Conservative Broadcast Media & Journalism Inc.,0.055,-0.0019,-3.34%,1.099M,1.752M,"1,63,875",,1752000,163875
SRGE,"Southridge Enterprises, Inc.",0.0003,0,0.00%,3.253M,3.822M,"1,63,740",,3822000,163740
FRHV,"Fresh Harvest Products, Inc.",0.0015,-0.0001,-6.25%,8.359M,22.443M,"1,63,561",,22443000,163561
UAPC,United American Petroleum Corp.,0.0365,0.001,2.82%,5.533M,7.826M,"1,60,932",,7826000,160932
VNTH,"Nano Mobile Healthcare, Inc.",0.001,0,0.00%,31.334M,95.67M,"1,60,731",,95670000,160731
EXBX,Exobox Technologies Corp.,0.0059,-0.0004,-6.35%,"3,99,000",1.727M,"1,59,007",,1727000,159007
MNGG,Mining Global Inc.,0.0006,0.0001,20.00%,115.527M,275.862M,"1,58,827",,275862000,158827
RIGH,"Bud Genius, Inc.",0.0004,0,0.00%,69.209M,118.309M,"1,58,565",,118309000,158565
ZONX,"Zonzia Media, Inc.",0.0005,0.0001,13.64%,1.985M,10.573M,"1,57,164",,10573000,157164
FTEG,For The Earth Corp.,0.0016,0.0001,6.67%,310.531M,362.953M,"1,56,156",,362953000,156156
SVAD,"Silverton Adventures, Inc.",0.0005,0,0.00%,"5,10,000",4.136M,"1,55,609",,4136000,155609
ONCX,"Oncolix, Inc.",0.0003,0,0.00%,11.339M,24.263M,"1,53,675",,24263000,153675
RCPIQ,"Rock Creek Pharmaceuticals, Inc.",0.005,-0.0002,-3.85%,1.55M,1.246M,"1,53,400",,1246000,153400
ETEK,"Eco-Tek Group, Inc.",0.0007,0,5.71%,190.988M,226.644M,"1,50,690",,226644000,150690
MFST,"Medifirst Solutions, Inc",0.0014,-0.0001,-6.67%,99.08M,116.762M,"1,47,152",,116762000,147152
TXGE,"Texas Gulf Energy, Incorporated",0.0317,0.0017,5.67%,"1,02,072",69.158M,"1,46,978",,69158000,146978
MMMW,"Mass Megawatts Wind Power, Inc.",0.138,0.0201,17.05%,"8,88,295",3.325M,"1,46,529",,3325000,146529
PRPM,"ProTek Capital, Inc.",0.0016,0.0004,33.33%,141.536M,278.461M,"1,46,352",,278461000,146352
SRUP,Sirrus Corp.,0.0002,-0.0001,-33.33%,9.55M,24.648M,"1,46,104",,24648000,146104
GGSM,Gold and GemStone Mining Inc.,0.0017,0.0003,21.43%,6.485M,12.217M,"1,45,110",,12217000,145110
ACTL,"Artec Global Media, Inc.",0.0005,0.0001,25.00%,7.53M,8.043M,"1,39,843",,8042999,139843
KIWB,"Kiwibox.Com, Inc.",0.0014,0,0.00%,2.044M,2.373M,"1,37,697",,2373000,137697
BLLB,"Bell Buckle Holdings, Inc.",0.0074,0.0016,27.59%,1.545M,2.573M,"1,23,417",,2573000,123417
WSGF,WSOG LLC,0.0339,0.0049,16.90%,28.419M,28.328M,"1,20,031",,28328000,120031
EAPH,Easton Pharmaceuticals Inc.,0.0019,-0.0003,-13.64%,2.681M,2.258M,"1,15,500",,2258000,115500
HVCW,Harrison Vickers and Waterman Inc.,0.002,0.0005,33.33%,113.809M,211.739M,"1,15,435",,211739000,115435
EXRG,"EcoLogix Resource Group, Inc.",0.0009,0,0.00%,"29,411",1.358M,"1,14,206",,1358000,114206
STHC,"SouthCorp Capital, Inc.",0.0935,0.0069,8.02%,1.984M,8.863M,"1,14,056",,8863000,114056
PNAT,"Pura Naturals, Inc.",0.0039,-0.0003,-7.14%,1.093M,2.096M,"1,13,016",,2096000,113016
MEDH,"MedX Holdings, Inc.",0.0163,0.0033,25.38%,11.017M,9M,"1,11,030",,9000000,111030
CSOC,Caduceus Software Systems Corp.,0.0129,0.0013,11.21%,"6,65,093",4.711M,"1,10,679",,4711000,110679
ADNY,Adino Energy Corporation,0.024,0.0049,25.65%,1.056M,3.106M,"1,09,374",,3106000,109374
PFMSD,S A M Trade Asia Pte Ltd,2.28,0.28,14.00%,"19,140",7.879M,"1,07,317",,7879000,107317
NBRI,North Bay Resources Inc.,0.0016,0.0002,14.29%,34.653M,119.95M,"1,06,204",,119950000,106204
NECA,New America Energy Corp.,0.0035,0.0006,20.69%,112.059M,329.531M,"1,02,533",,329531000,102533
TONR,"Tonner-One World Holdings, Inc.",0.0004,-0.0001,-10.00%,13.438M,78.803M,"1,01,223",0.03,78803000,101223
TXHE,"Texhoma Energy, Inc.",0.0006,0,0.00%,73.238M,168.562M,"1,00,644",,168562000,100644
CDVIQ,"Cal Dive International, Inc.",0.0047,0.0002,4.44%,"3,38,967",1.366M,"98,576",,1366000,98576
PCLI,Protocall Technologies Inc.,0.0008,0,0.00%,1.075M,4.161M,"97,112",,4160999,97112
MSTO,Masterbeat Corporation,0.0054,-0.0002,-3.57%,11.745M,23.946M,"96,253",,23946000,96253
BZTG,"Buzz Technologies, Inc.",0.0095,0.0015,18.75%,4.837M,3.898M,"89,999",,3898000,89999
SCIE,"SpectraScience, Inc.",0.0004,0.0001,33.33%,73.591M,211.972M,"89,523",,211972000,89523
GNPT,"GreenParts International, Inc.",0.0002,0,0.00%,12.494M,15.2M,"87,917",,15200000,87917
AAGC,All American Gold Corp.,0.0027,0.0005,22.73%,23.834M,28.463M,"86,972",,28463000,86972
FONU,"FonU2, Inc.",0.0007,0.0001,16.67%,51.64M,41.444M,"86,767",,41444000,86767
ICTY,"EyeCity.com, Inc.",0.004,0.0002,5.26%,33.483M,109.932M,"86,480",,109932000,86480
RCMH,"Reach Messaging Holdings, Inc.",0.0004,0,0.00%,33.817M,33.121M,"85,148",,33121000,85148
BMXC,Bemax Inc.,0.0035,0.0007,25.00%,132.319M,108.819M,"84,338",,108819000,84338
VDRM,"ViaDerma, Inc.",0.0124,-0.0006,-4.62%,10.358M,52.012M,"83,765",,52012000,83765
SPOM,SPO Global Inc.,0.0605,0.0044,7.84%,"4,09,185",1.677M,"82,914",,1677000,82914
ATYG,"Atlas Technology Group, Inc.",0.0004,0,0.00%,26.253M,107.196M,"79,084",,107196000,79084
PUPS,"Pick-Ups Plus, Inc.",0.0082,-0.0001,-1.20%,1.619M,2.681M,"78,322",,2681000,78322
RMRK,Rimrock Gold Corp.,0.0019,0.0002,9.20%,47.206M,113.457M,"78,075",,113457000,78075
ICNM,"Icon Media Holdings, Inc.",0.0007,0.0001,16.67%,156.917M,333.806M,"77,672",,333806000,77672
XSPT,"XSport Global, Inc.",0.0007,-0.0001,-12.50%,15.872M,20.833M,"77,606",,20833000,77606
AERN,"AER Energy Resources, Inc",0.0003,0,0.00%,3.797M,2.779M,"76,611",,2779000,76611
FRGY,Frontier Energy Corporation,0.0006,0,5.00%,3.234M,5.146M,"75,414",,5146000,75414
VIZC,"VizConnect, Inc.",0.0012,0.0002,20.00%,91.312M,123.276M,"74,142",,123276000,74142
CGRA,"CGrowth Capital, Inc.",0.014,0.0028,25.00%,13.996M,1.318M,"70,650",,1318000,70650
ECMH,"Encompass Holdings, Inc.",0.0006,0.0001,20.00%,6.587M,9.961M,"69,556",,9961000,69556
SNRY,"Solar Energy Initiatives, Inc.",0.0064,0.0017,36.17%,21.495M,40.505M,"68,743",,40505000,68743
CGUD,"Com-Guard.com, Inc.",0.0017,-0.0004,-19.05%,2.023M,6.845M,"68,639",,6845000,68639
PRDL,"Profitable Developments, Inc.",0.0004,0,0.00%,17.8M,78.85M,"68,078",,78850000,68078
OCLG,"Oncologix Tech, Inc.",0.0008,0.0002,33.33%,9.083M,17.741M,"68,024",,17741000,68024
SAFS,"Safer Shot, Inc.",0.0004,0.0001,14.29%,36.552M,103.853M,"67,252",,103853000,67252
MJWL,Majic Wheels Corp.,0.0017,0.0002,13.33%,3.962M,29.212M,"65,199",,29212000,65199
ABVG,"Affinity Beverage Group, Inc.",0.0005,-0.0009,-64.29%,36.834M,245.129M,"64,347",,245129000,64347
IGNT,"Ingen Technologies, Inc.",0.001,0.0004,53.85%,6.089M,4.982M,"63,199",,4982000,63199
CFGX,"Capital Financial Global, Inc.",0.001,0.0002,25.00%,93.958M,118.862M,"63,162",,118862000,63162
RDAR,"Raadr, Inc.",0.0038,0.0003,8.57%,19.662M,69.397M,"60,996",,69397000,60996
SNVP,Savoy Energy Corporation,0.0026,0.0001,4.00%,31.409M,74.045M,"60,674",,74045000,60674
HPIL,HPIL Holding,0.0007,0.0001,27.27%,155.858M,208.476M,"60,633",,208476000,60633
ARST,Arista Financial Corp.,0.0016,0.0001,6.67%,7.458M,39.805M,"60,500",,39805000,60500
XFLS,Cycle Energy Industries Inc.,0.011,0.002,22.22%,4.002M,3.536M,"60,390",,3536000,60390
GYST,"The Graystone Company, Inc.",0.0144,0.0024,20.00%,"2,14,514",1.516M,"60,306",,1516000,60306
IFLM,Independent Film Development Corporation,0.0003,-0.0001,-25.00%,9.642M,33.634M,"58,586",,33634000,58586
NNRX,"Nutranomics, Inc.",0.0008,0.0003,60.00%,79.298M,103.577M,"58,065",,103577000,58065
KYNC,"KYN Capital Group, Inc.",0.0016,0.0003,19.23%,140.269M,170.515M,"56,178",,170515000,56178
ADTM,"Adaptive Medias, Inc.",0.0008,0,0.00%,90.369M,126.552M,"52,832",,126552000,52832
ECCI,"Ecoloclean Industries, Inc.",0.0003,0,0.00%,78.494M,42.855M,"52,281",,42855000,52281
TSTS,"That Marketing Solution, Inc.",0.0013,0.0002,20.37%,23.833M,28.627M,"51,644",,28627000,51644
PFWIQ,"Petrone Worldwide, Inc.",0.0021,0.0004,26.51%,18.662M,38.096M,"50,645",,38096000,50645
ECEZ,"Ecosciences, Inc.",0.001,0.0002,25.00%,383.527M,366.264M,"50,361",,366264000,50361
DKSC,"Dakshidin Corporation, Inc.",0.003,0.0004,15.38%,3.167M,20.917M,"50,000",,20917000,50000
SFIO,"Smokefree Innotec, Inc.",0.0735,0.016,27.86%,2.453M,5.678M,"47,952",36.76,5678000,47952
HIMR,"Hollund Industrial Marine, Inc.",0.0005,0.0001,25.00%,17.029M,20.752M,"47,765",,20752000,47765
WPUR,"WaterPure International, Inc.",0.0047,-0.0003,-6.00%,"5,46,520",3.182M,"46,378",,3182000,46378
DRWN,"Quantum Medical Transport, Inc.",0.0005,0.0001,11.11%,75.37M,193.327M,"45,027",,193327000,45027
ILST,"International Star, Inc.",0.0005,0,0.00%,35.685M,64.547M,"44,951",,64547000,44951
PDOS,"Platinum Studios, Inc",0.002,-0.0004,-16.67%,15.107M,11.166M,"43,969",,11166000,43969
JPEX,"JPX Global, Inc.",0.0011,0.0002,22.22%,37.926M,43.629M,"42,808",,43629000,42808
AEPT,"American Energy Partners, Inc.",0.007,0.001,16.67%,8.227M,11.943M,"41,878",,11943000,41878
AEGY,"Alternative Energy Partners, Inc.",0.0003,0,0.00%,27.303M,24.985M,"41,117",,24985000,41117
ASNT,Arias Intel Corp.,0.0032,0,0.00%,"9,81,074",1.103M,"40,565",,1103000,40565
HESG,"Health Sciences Group, Inc.",0.0005,0,0.00%,32.861M,204.015M,"39,405",,204015000,39405
PMEA,"PM&E, Inc.",0.0003,-0.0001,-12.50%,4.112M,18.292M,"39,200",,18292000,39200
GMNI,Gemini Group Global Corp.,0.002,0.0004,25.00%,2.088M,2.238M,"38,976",,2238000,38976
MGON,"Megola, Inc.",0.044,0.014,46.67%,2.701M,2.976M,"38,669",,2976000,38669
BSSP,"Reve Technologies, Inc.",0.0011,0.0001,10.00%,103.428M,191.999M,"37,188",,191999000,37188
ADVT,Advantis Corp.,0.0012,-0.0008,-40.00%,3.26M,1.05M,"37,140",,1050000,37140
CBDL,CBD Life Sciences Inc.,0.0049,0.001,25.64%,183.801M,268.383M,"35,853",,268382999,35853
KRFG,"King Resources, Inc.",0.001,0.0002,25.00%,8.181M,5.142M,"34,939",,5142000,34939
SPDL,"Spindle, Inc.",0.0003,-0.0004,-57.14%,2.82M,3.889M,"34,575",,3889000,34575
ICBT,"ICBS, Ltd.",0.0005,0.0001,25.00%,22.55M,20.494M,"34,429",,20494000,34429
AVVH,"AVVAA World Health Care Products, Inc.",0.0079,0.0016,25.40%,1.258M,10.173M,"33,749",0.99,10173000,33749
TCHC,"Tech Central, Inc.",0.0015,0.0003,25.00%,8.712M,13.529M,"33,472",,13529000,33472
HKBV,"Hat Trick Beverage, Inc.",0.0003,0,0.00%,2.59M,2.174M,"32,400",,2174000,32400
NWTT,"NW Tech Capital, Inc.",0.0005,0.0001,25.00%,67.791M,156.587M,"31,618",,156587000,31618
CDIX,Cardiff Lexington Corporation,0.015,0.0018,13.64%,7.199M,2.276M,"31,153",0.01,2276000,31153
PDPR,Marathon Group Corp.,0.0003,-0.0024,-88.89%,8.109M,102.969M,"31,107",,102969000,31107
PPBV,"Purple Beverage Company, Inc.",0.0007,0.0002,40.00%,2.224M,1.865M,"30,400",,1865000,30400
BYZN,Byzen Digital Inc.,0.1327,-0.0043,-3.17%,"4,37,555",1.03M,"29,997",,1030000,29997
ARCS,Arcis Resources Corporation,0.0021,0,0.00%,4.144M,62.255M,"28,566",,62255000,28566
RNVA,"Rennova Health, Inc.",0.007,0,0.00%,11.396M,13.069M,"27,604",,13069000,27604
RNWF,"Renewal Fuels, Inc.",0.0059,-0.0001,-1.67%,4.658M,11.193M,"27,142",,11193000,27142
SIRC,Solar Integrated Roofing Corporation,0.81,0.015,1.89%,8.265M,8.099M,"27,071",,8099000,27071
AVTI,"Avitar, Inc.",0.0005,0,0.00%,1.178M,2.986M,"26,837",,2986000,26837
TCHH,"Trustcash Holdings, Inc.",0.0004,0.0001,33.33%,23.965M,103.855M,"26,534",,103855000,26534
INCC,"International Consolidated Companies, Inc.",0.0012,0.0001,9.09%,418.921M,179.837M,"25,664",,179837000,25664
CTLE,Nano Labs Corp.,0.0032,0.0001,3.23%,79.819M,93.805M,"25,068",,93805000,25068
JAMN,Jammin Java Corp.,0.0011,0.0001,10.00%,58.488M,107.542M,"22,930",,107542000,22930
ARTR,"AirTrona International, Inc.",0.0004,0,0.00%,11.428M,14.999M,"22,575",,14999000,22575
QBAN,"Telco Cuba, Inc.",0.0023,0.0004,21.05%,282.689M,255.739M,"22,462",1.15,255739000,22462
FDFT,Foodfest International 2000 Inc.,0.001,0.0002,25.00%,5.85M,39.201M,"20,922",,39201000,20922
WDRP,Wanderport Corporation,0.0097,-0.0013,-11.82%,3.438M,9.377M,"20,667",,9377000,20667
GXXM,"GEX Management, Inc.",0.0139,-0.0009,-6.08%,1.479M,1.178M,"20,365",0.06,1178000,20365
IFAN,"IFAN Financial, Inc.",0.0013,0.0002,18.18%,"1,86,000",6.106M,"19,108",,6106000,19108
HEME,Healthmed Services Ltd.,0.0033,-0.0002,-4.29%,"6,02,857",2.578M,"18,209",,2578000,18209
UNVC,"Univec, Inc.",0.134,0.011,8.94%,2.035M,4.038M,"18,120",,4038000,18120
QEDN,"QED Connect, Inc.",0.0014,0.0001,7.69%,60.005M,31.596M,"17,934",,31596000,17934
COUV,"Corporate Universe, Inc.",0.12,0.03,33.33%,2.151M,7.01M,"17,463",,7010000,17463
SAPX,"Seven Arts Entertainment, Inc.",0.0005,0.0001,25.00%,2.223M,18.858M,"16,278",,18858000,16278
AVEW,AVEW Holdings Inc.,0.0009,-0.0002,-18.18%,2.411M,2.707M,"16,248",,2707000,16248
VCTY,"Videolocity International, Inc.",0.0005,0,0.00%,2.648M,8.55M,"15,907",,8550000,15907
BRNE,Borneo Resource Investments Ltd.,0.0013,0.0003,30.00%,6.185M,4.165M,"15,670",,4165000,15670
SPQS,"SportsQuest, Inc.",0.0007,0.0003,75.00%,6.437M,15.796M,"15,138",,15796000,15138
MINE,"Minerco, Inc.",0.0058,0.0018,43.39%,425.986M,377.38M,"14,496",,377380000,14496
CEOS,"CeCors, Inc.",0.21,-0.02,-8.70%,"1,97,390",2.208M,"14,154",,2208000,14154
BCAP,"Baron Capital Enterprise, Inc.",0.0008,0.0001,14.29%,25.05M,81.941M,"14,108",,81941000,14108
TGRR,"Tiger Reef, Inc.",0.002,0.0002,11.11%,39.709M,73.909M,"13,676",,73909000,13676
PFNO,ParaFin Corporation,0.0014,0,0.00%,3.824M,17.937M,"13,628",,17937000,13628
MDCN,"Medican Enterprises, Inc.",0.0011,0.0001,10.00%,848.472M,340.434M,"13,478",,340434000,13478
CRSM,"CarSmartt, Inc.",0.011,-0.0009,-7.56%,"8,93,298",2.453M,"13,454",0.04,2453000,13454
CYBL,Cyberlux Corporation,0.0014,0.0003,27.27%,64.975M,145.766M,"13,428",,145766000,13428
